22,7,46,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097190
19,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102440
45,2,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110138
21,7,45,7,46,7,51,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,4119447
58,7,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4119688
45,7,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4122974
63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179999
45,7,51,7,54,7,63,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181784
4,7,9,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208899
3,7,42,1,51,7,54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233868
12,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261514
1,7,2,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414304
45,2,46,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431390
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443505
8,1,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462813
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500711
45,7,51,7,52,1,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510404
45,7,46,7,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4531875
54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4591455
61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596700
3,2,9,7,12,7,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597212
1,7,2,7,20,7,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677671
1,7,12,2,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677762
12,7,21,7,45,7,46,7,51,7,54,7,57,1,0,0,0,0,0,0,0,0,0,0,4687824
4,7,9,7,19,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4716340
12,7,13,7,20,7,46,7,50,7,52,7,59,7,0,0,0,0,0,0,0,0,0,0,4742409
46,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762031
3,7,9,7,20,7,44,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775436
