11,51,60,0,0,0,0,0,0,0,0,0
21,60,11,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0
35,49,11,0,0,0,0,0,0,0,0,0
29,60,0,0,0,0,0,0,0,0,0,0
11,49,48,63,0,0,0,0,0,0,0,0
17,60,48,31,0,0,0,0,0,0,0,0
11,60,0,0,0,0,0,0,0,0,0,0
37,25,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0
48,51,35,11,3,60,0,0,0,0,0,0
48,60,0,0,0,0,0,0,0,0,0,0
60,35,48,16,11,9,0,0,0,0,0,0
51,48,21,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0
11,48,38,0,0,0,0,0,0,0,0,0
14,21,0,0,0,0,0,0,0,0,0,0
