27,1,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781546
21,7,44,7,51,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,1854434
20,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872737
9,1,51,7,54,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,1932511
54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946932
22,7,46,7,54,7,55,7,59,7,0,0,0,0,0,0,0,0,0,0,1987092
3,7,54,2,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031565
21,7,22,7,22,7,45,7,46,7,47,7,51,7,54,7,62,7,63,7,2034191
44,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056064
13,1,19,7,59,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,2105946
20,7,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171170
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201770
4,1,46,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207554
12,7,20,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305195
4,2,20,7,44,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,2371071
18,7,45,2,51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,2372124
33,7,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396207
11,7,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402208
4,7,16,1,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407167
12,7,20,1,28,7,38,7,0,0,0,0,0,0,0,0,0,0,0,0,2410721
45,7,46,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444619
3,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451019
45,7,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461760
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470262
4,7,12,7,20,2,58,7,61,7,63,7,0,0,0,0,0,0,0,0,2512468
3,2,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514120
13,7,20,7,28,7,41,1,0,0,0,0,0,0,0,0,0,0,0,0,2527321
46,7,47,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543309
61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562578
4,7,12,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595971
21,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633920
51,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643428
3,7,20,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665082
45,7,46,7,51,7,62,7,63,7,0,0,0,0,0,0,0,0,0,0,2705813
12,7,20,7,44,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,2724451
3,2,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745056
4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762812
20,1,22,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767688
4,7,12,7,20,7,27,7,37,7,44,7,0,0,0,0,0,0,0,0,2776237
3,7,9,7,54,7,61,7,0,0,0,0,0,0,0,0,0,0,0,0,2864763
46,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926070
61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129628
12,1,21,7,22,7,45,7,46,7,51,7,63,7,0,0,0,0,0,0,3136432
18,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154040
12,7,20,1,45,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,3232660
21,7,45,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270737
