it,dist_norm,max_dist,s,costcupo,z,temp
1149,0.6481929115945,9.8161935308229,0.4617554250224,0.1887738527564,7.2731757985026,27831.3880780799991
1150,0.6481929115945,9.8161935308229,0.4617085910022,0.1886747707894,7.2731568615768,27831.3880780799991
1152,0.6481929115945,9.8161935308229,0.4615909577825,0.1885059886368,7.2731190637699,27831.3880780799991
1153,0.6481929115945,9.8161935308229,0.4614733245629,0.1883731841652,7.2730856534852,27831.3880780799991
1154,0.6481929115945,9.8161935308229,0.4613556913433,0.1883077700028,7.2730604615308,27831.3880780799991
1155,0.6481929115945,9.8161935308229,0.4613088573231,0.1882446965372,7.2730459158857,27831.3880780799991
1157,0.6481929115945,9.8161935308229,0.4611912241034,0.1881170362292,7.2730131329379,27831.3880780799991
1158,0.6481929115945,9.8161935308229,0.4610735908838,0.1880359507206,7.2729860298438,27831.3880780799991
1161,0.6481929115945,9.8161935308229,0.4608622896237,0.1876183935670,7.2729041861040,27831.3880780799991
1162,0.6481929115945,9.8161935308229,0.4607446564041,0.1874826637432,7.2728704190690,27831.3880780799991
1163,0.6481929115945,9.8161935308229,0.4606270231845,0.1874882242061,7.2728538825567,27831.3880780799991
1164,0.6481929115945,9.8161935308229,0.4605801891643,0.1873957858522,7.2728357558277,27831.3880780799991
1165,0.6481929115945,9.8161935308229,0.4604625559446,0.1873126394760,7.2728084014082,27831.3880780799991
1166,0.6481929115945,9.8161935308229,0.4604157219244,0.1872496814915,7.2727938698462,27831.3880780799991
1167,0.6481929115945,9.8161935308229,0.4602980887048,0.1871982338667,7.2727703811281,27831.3880780799991
1168,0.6481929115945,9.8161935308229,0.4601804554852,0.1872028826514,7.2727537334355,27831.3880780799991
1169,0.6481929115945,9.8161935308229,0.4600628222655,0.1871340000322,7.2727281184986,27831.3880780799991
1170,0.6481929115945,9.8161935308229,0.4599451890459,0.1871107096700,7.2727080635930,27831.3880780799991
1171,0.6481929115945,9.8161935308229,0.4598983550257,0.1870472340921,7.2726934689098,27831.3880780799991
1172,0.6481929115945,9.8161935308229,0.4597807218061,0.1870044658320,7.2726710386509,27831.3880780799991
1173,0.6481929115945,9.8161935308229,0.4596630885865,0.1869190302382,7.2726434050585,27831.3880780799991
1175,0.6481929115945,9.8161935308229,0.4595454553668,0.1868747148139,7.2726207861209,27831.3880780799991
1176,0.6481929115945,9.8161935308229,0.4594278221472,0.1867115672636,7.2725836754607,27831.3880780799991
1178,0.6481929115945,9.8161935308229,0.4593101889276,0.1865906493253,7.2725517147532,27831.3880780799991
1179,0.6481929115945,9.8161935308229,0.4591925557080,0.1865965036869,7.2725352140822,27831.3880780799991
1180,0.6481929115945,9.8161935308229,0.4590749224883,0.1865573179034,7.2725132207106,27831.3880780799991
1181,0.6481929115945,9.8161935308229,0.4589572892687,0.1864961780520,7.2724885500137,27831.3880780799991
1182,0.6481929115945,9.8161935308229,0.4589104552485,0.1864323372811,7.2724739107948,27831.3880780799991
1183,0.6481929115945,9.8161935308229,0.4587928220289,0.1863088748924,7.2724416397884,27831.3880780799991
1184,0.6481929115945,9.8161935308229,0.4586751888093,0.1863259986956,7.2724265134396,27831.3880780799991
1185,0.6481929115945,9.8161935308229,0.4585575555896,0.1861688988174,7.2723901403003,27831.3880780799991
1187,0.6481929115945,9.8161935308229,0.4584399223700,0.1860985090846,7.2723643415691,27831.3880780799991
1189,0.6481929115945,9.8161935308229,0.4583222891504,0.1861014626776,7.2723474871458,27831.3880780799991
1190,0.6481929115945,9.8161935308229,0.4582046559308,0.1859284138377,7.2723091690113,27831.3880780799991
1191,0.6481929115945,9.8161935308229,0.4580870227111,0.1857944642274,7.2722756190754,27831.3880780799991
1192,0.6481929115945,9.8161935308229,0.4580401886909,0.1857365510040,7.2722617027281,27831.3880780799991
1193,0.6481929115945,9.8161935308229,0.4579225554713,0.1855205018931,7.2722181406581,27831.3880780799991
1194,0.6481929115945,9.8161935308229,0.4578049222517,0.1854802476203,7.2721960169829,27831.3880780799991
1196,0.6481929115945,9.8161935308229,0.4576872890320,0.1854599139176,7.2721763226456,27831.3880780799991
1197,0.6481929115945,9.8161935308229,0.4575696558124,0.1853955222992,7.2721512553917,27831.3880780799991
1198,0.6481929115945,9.8161935308229,0.4574520225928,0.1853859712127,7.2721328760075,27831.3880780799991
1199,0.6481929115945,9.8161935308229,0.4574051885726,0.1852822096890,7.2721133684041,27831.3880780799991
1200,0.6481929115945,9.8161935308229,0.4573346978904,0.1852016523425,7.2720932286279,27831.3880780799991
1201,0.6481929115945,9.8161935308229,0.4572170646708,0.1848618105350,7.2720345698875,27831.3880780799991
1202,0.6481929115945,9.8161935308229,0.4570994314512,0.1848196747634,7.2720122167613,26718.1325549567991
1203,0.6481929115945,9.8161935308229,0.4569817982316,0.1848650688556,7.2720005380087,26718.1325549567991
1204,0.6481929115945,9.8161935308229,0.4568641650119,0.1848040069401,7.2719758768161,26718.1325549567991
1205,0.6481929115945,9.8161935308229,0.4567465317923,0.1846930676745,7.2719451330199,26718.1325549567991
1206,0.6481929115945,9.8161935308229,0.4566288985727,0.1845314195136,7.2719082052120,26718.1325549567991
1207,0.6481929115945,9.8161935308229,0.4565112653531,0.1844491990845,7.2718809637129,26718.1325549567991
1208,0.6481929115945,9.8161935308229,0.4563936321335,0.1843196607010,7.2718479517316,26718.1325549567991
1209,0.6481929115945,9.8161935308229,0.4562759989138,0.1842407428568,7.2718211129867,26718.1325549567991
1210,0.6481929115945,9.8161935308229,0.4561583656942,0.1841728787500,7.2717956222586,26718.1325549567991
1211,0.6481929115945,9.8161935308229,0.4560407324746,0.1841367704360,7.2717740041882,26718.1325549567991
1212,0.6481929115945,9.8161935308229,0.4559230992550,0.1840058672479,7.2717408257673,26718.1325549567991
1213,0.6481929115945,9.8161935308229,0.4558762652347,0.1839402143602,7.2717259655585,26718.1325549567991
1214,0.6481929115945,9.8161935308229,0.4557586320151,0.1839047239613,7.2717044228435,26718.1325549567991
1215,0.6481929115945,9.8161935308229,0.4556409987955,0.1838685310855,7.2716827944607,26718.1325549567991
1216,0.6481929115945,9.8161935308229,0.4555233655759,0.1837357860869,7.2716493914287,26718.1325549567991
1218,0.6481929115945,9.8161935308229,0.4554057323563,0.1836807482228,7.2716254648766,26718.1325549567991
1219,0.6481929115945,9.8161935308229,0.4552880991366,0.1835990257917,7.2715982841089,26718.1325549567991
1220,0.6481929115945,9.8161935308229,0.4552412651164,0.1834714268726,7.2715758695061,26718.1325549567991
1221,0.6481929115945,9.8161935308229,0.4551944310962,0.1833582076961,7.2715552085304,26718.1325549567991
1222,0.6481929115945,9.8161935308229,0.4550767978766,0.1831335396043,7.2715105953651,26718.1325549567991
1223,0.6481929115945,9.8161935308229,0.4549591646569,0.1830941820765,7.2714885810491,26718.1325549567991
1225,0.6481929115945,9.8161935308229,0.4548415314373,0.1829282213375,7.2714511273171,26718.1325549567991
1229,0.6481929115945,9.8161935308229,0.4547238982177,0.1829135614408,7.2714321249073,26718.1325549567991
1230,0.6481929115945,9.8161935308229,0.4546770641975,0.1828136361777,7.2714130851405,26718.1325549567991
1231,0.6481929115945,9.8161935308229,0.4545594309778,0.1827746492776,7.2713911160230,26718.1325549567991
1232,0.6481929115945,9.8161935308229,0.4544417977582,0.1825918776171,7.2713516121786,26718.1325549567991
1233,0.6481929115945,9.8161935308229,0.4543241645386,0.1825734108056,7.2713321455109,26718.1325549567991
1234,0.6481929115945,9.8161935308229,0.4542773305184,0.1825151245378,7.2713181836704,26718.1325549567991
1235,0.6481929115945,9.8161935308229,0.4542304964981,0.1824565390642,7.2713041853414,26718.1325549567991
1236,0.6481929115945,9.8161935308229,0.4541128632785,0.1824188673025,7.2712823766066,26718.1325549567991
1237,0.6481929115945,9.8161935308229,0.4539952300589,0.1820595175433,7.2712213388478,26718.1325549567991
1238,0.6481929115945,9.8161935308229,0.4538775968393,0.1820213070064,7.2711994644087,26718.1325549567991
1239,0.6481929115945,9.8161935308229,0.4538307628190,0.1819624223269,7.2711854295912,26718.1325549567991
1241,0.6481929115945,9.8161935308229,0.4536662955792,0.1819611685530,7.2711612083153,26718.1325549567991
1242,0.6481929115945,9.8161935308229,0.4536194615589,0.1819067830442,7.2711477221772,26718.1325549567991
1243,0.6481929115945,9.8161935308229,0.4535018283393,0.1818339013983,7.2711216195540,26718.1325549567991
1244,0.6481929115945,9.8161935308229,0.4533841951197,0.1816468932275,7.2710815990621,26718.1325549567991
1245,0.6481929115945,9.8161935308229,0.4532665619001,0.1815744062894,7.2710555445740,26718.1325549567991
1246,0.6481929115945,9.8161935308229,0.4532197278799,0.1815149362922,7.2710414383763,26718.1325549567991
1248,0.6481929115945,9.8161935308229,0.4530552606400,0.1814994064226,7.2710154761132,26718.1325549567991
1249,0.6481929115945,9.8161935308229,0.4529376274204,0.1815065991486,7.2709991386574,26718.1325549567991
1251,0.6481929115945,9.8161935308229,0.4528199942008,0.1813246389180,7.2709597337679,26718.1325549567991
1252,0.6481929115945,9.8161935308229,0.4527023609811,0.1811526758966,7.2709215480502,26718.1325549567991
1253,0.6481929115945,9.8161935308229,0.4525847277615,0.1811422961568,7.2709030676108,26718.1325549567991
1255,0.6481929115945,9.8161935308229,0.4524202605217,0.1811141926565,7.2708755719781,26718.1325549567991
1256,0.6481929115945,9.8161935308229,0.4523026273020,0.1810025123676,7.2708447378131,26718.1325549567991
1257,0.6481929115945,9.8161935308229,0.4521849940824,0.1809516527297,7.2708213208008,26718.1325549567991
1260,0.6481929115945,9.8161935308229,0.4520670523455,0.1808627194584,7.2707932155135,26718.1325549567991
1262,0.6481929115945,9.8161935308229,0.4519025851057,0.1808355017089,7.2707658278992,26718.1325549567991
1263,0.6481929115945,9.8161935308229,0.4517849518861,0.1808285871826,7.2707477700468,26718.1325549567991
1264,0.6481929115945,9.8161935308229,0.4516673186665,0.1806653180734,7.2707106445623,26718.1325549567991
1266,0.6481929115945,9.8161935308229,0.4515496854468,0.1805333008726,7.2706773302862,26718.1325549567991
1269,0.6481929115945,9.8161935308229,0.4513852182070,0.1805180760309,7.2706514052216,26718.1325549567991
1270,0.6481929115945,9.8161935308229,0.4512675849874,0.1804324254753,7.2706237454144,26718.1325549567991
1271,0.6481929115945,9.8161935308229,0.4511499517677,0.1803173337256,7.2705924952176,26718.1325549567991
1278,0.6481929115945,9.8161935308229,0.4505617856696,0.1797057377946,7.2704318372605,26718.1325549567991
1279,0.6481929115945,9.8161935308229,0.4505149516494,0.1796533996535,7.2704186008013,26718.1325549567991
1280,0.6481929115945,9.8161935308229,0.4505110456007,0.1796118713572,7.2704129647580,26718.1325549567991
1281,0.6481929115945,9.8161935308229,0.4503934123810,0.1796147454894,7.2703961006444,26718.1325549567991
1282,0.6481929115945,9.8161935308229,0.4502757791614,0.1794659048982,7.2703607347353,26718.1325549567991
1283,0.6481929115945,9.8161935308229,0.4501581459418,0.1794404847036,7.2703404200941,26718.1325549567991
1285,0.6481929115945,9.8161935308229,0.4500405127222,0.1793517078151,7.2703123790267,26718.1325549567991
1289,0.6481929115945,9.8161935308229,0.4499228795026,0.1792601177081,7.2702839948840,26718.1325549567991
1290,0.6481929115945,9.8161935308229,0.4498760454823,0.1792008415246,7.2702699123221,26718.1325549567991
1291,0.6481929115945,9.8161935308229,0.4497584122627,0.1790768837911,7.2702375809078,26718.1325549567991
1292,0.6481929115945,9.8161935308229,0.4496407790431,0.1790289926071,7.2702145259020,26718.1325549567991
1293,0.6481929115945,9.8161935308229,0.4495231458235,0.1790177295720,7.2701959377436,26718.1325549567991
1294,0.6481929115945,9.8161935308229,0.4494055126038,0.1789701992737,7.2701729267483,26718.1325549567991
1295,0.6481929115945,9.8161935308229,0.4492878793842,0.1788764667444,7.2701442813345,26718.1325549567991
1297,0.6481929115945,9.8161935308229,0.4491234121444,0.1788452481212,7.2701164058088,26718.1325549567991
1298,0.6481929115945,9.8161935308229,0.4490057789247,0.1788536271577,7.2701002130250,26718.1325549567991
1299,0.6481929115945,9.8161935308229,0.4489592534218,0.1787558223432,7.2700814769984,26718.1325549567991
1300,0.6481929115945,9.8161935308229,0.4488416202021,0.1787557036024,7.2700642479003,26718.1325549567991
1301,0.6481929115945,9.8161935308229,0.4487947861819,0.1786978602413,7.2700503400728,26718.1325549567991
1302,0.6481929115945,9.8161935308229,0.4487479521617,0.1786051245706,7.2700321770856,26718.1325549567991
1304,0.6481929115945,9.8161935308229,0.4486303189420,0.1784592404881,7.2699971717264,26718.1325549567991
1305,0.6481929115945,9.8161935308229,0.4485126857224,0.1784281372400,7.2699761640298,26718.1325549567991
1306,0.6481929115945,9.8161935308229,0.4483950525028,0.1783803050475,7.2699531162181,26718.1325549567991
1308,0.6481929115945,9.8161935308229,0.4482774192832,0.1782022911453,7.2699141925881,26718.1325549567991
1309,0.6481929115945,9.8161935308229,0.4481597860636,0.1779501178345,7.2698662251279,26718.1325549567991
1310,0.6481929115945,9.8161935308229,0.4480421528439,0.1779313752862,7.2698467248337,26718.1325549567991
1311,0.6481929115945,9.8161935308229,0.4479953188237,0.1778006173637,7.2698239249866,26718.1325549567991
1312,0.6481929115945,9.8161935308229,0.4478776856041,0.1776517473878,7.2697885554939,26718.1325549567991
1313,0.6481929115945,9.8161935308229,0.4477600523845,0.1776497743364,7.2697711002604,26718.1325549567991
1314,0.6481929115945,9.8161935308229,0.4476424191648,0.1775986385459,7.2697476495709,26718.1325549567991
1315,0.6481929115945,9.8161935308229,0.4475247859452,0.1773987857252,7.2697060626582,26718.1325549567991
1316,0.6481929115945,9.8161935308229,0.4474071527256,0.1773085005408,7.2696778376523,26718.1325549567991
1317,0.6481929115945,9.8161935308229,0.4473603187054,0.1772518513569,7.2696640754562,26718.1325549567991
1318,0.6481929115945,9.8161935308229,0.4472426854857,0.1770488656337,7.2696221064822,26718.1325549567991
1319,0.6481929115945,9.8161935308229,0.4471958514655,0.1769848447955,7.2696074453039,26718.1325549567991
1320,0.7055307345627,10.6845139904026,0.4471490174453,0.1769248964112,7.2695932807662,26718.1325549567991
1326,0.7978448328552,12.0825130092949,0.4468429518067,0.1768123195508,7.2695347617874,26718.1325549567991
1333,0.6481929115945,9.8161935308229,0.4466076853674,0.1763151530936,7.2694397024966,26718.1325549567991
1335,0.6481929115945,9.8161935308229,0.4464900521478,0.1761332215769,7.2694003011088,26718.1325549567991
1337,0.6481929115945,9.8161935308229,0.4463724189282,0.1759498780100,7.2693607275197,26718.1325549567991
1338,0.6481929115945,9.8161935308229,0.4462547857085,0.1759176674061,7.2693395847798,26718.1325549567991
1340,0.6481929115945,9.8161935308229,0.4461371524889,0.1759472943968,7.2693259832099,26718.1325549567991
1341,0.6481929115945,9.8161935308229,0.4460195192693,0.1758205238518,7.2692933087698,26718.1325549567991
1342,0.6481929115945,9.8161935308229,0.4459726852491,0.1757516378330,7.2692780542768,26718.1325549567991
1343,0.6481929115945,9.8161935308229,0.4458550520295,0.1755079768483,7.2692311249050,26718.1325549567991
1347,0.6481929115945,9.8161935308229,0.4456154002379,0.1754747727781,7.2691920046343,26718.1325549567991
1348,0.6481929115945,9.8161935308229,0.4454977670183,0.1753615695330,7.2691609847430,26718.1325549567991
1349,0.6481929115945,9.8161935308229,0.4453801337986,0.1749204962024,7.2690899806949,26718.1325549567991
1350,0.6481929115945,9.8161935308229,0.4452625005790,0.1748971308068,7.2690699166389,26718.1325549567991
1352,0.6481929115945,9.8161935308229,0.4451448673594,0.1748908478517,7.2690519358074,26718.1325549567991
1353,0.6481929115945,9.8161935308229,0.4450272341398,0.1747085750616,7.2690124928009,26718.1325549567991
1354,0.6481929115945,9.8161935308229,0.4449096009202,0.1746738774635,7.2689910467689,26718.1325549567991
1355,0.6481929115945,9.8161935308229,0.4447919677005,0.1745213231622,7.2689552279684,26718.1325549567991
1356,0.6481929115945,9.8161935308229,0.4446743344809,0.1743654943054,7.2689190098317,26718.1325549567991
1357,0.6481929115945,9.8161935308229,0.4446275004607,0.1741573154110,7.2688867684026,26718.1325549567991
1358,0.6481929115945,9.8161935308229,0.4445098672411,0.1741003471498,7.2688626064362,26718.1325549567991
1359,0.6481929115945,9.8161935308229,0.4443922340214,0.1740794719859,7.2688428460670,26718.1325549567991
1360,0.6481929115945,9.8161935308229,0.4442746008018,0.1739449237214,7.2688092231245,26718.1325549567991
1361,0.6481929115945,9.8161935308229,0.4442277667816,0.1739205335056,7.2687993949489,26718.1325549567991
1362,0.6481929115945,9.8161935308229,0.4441101335620,0.1738312168082,7.2687712880513,26718.1325549567991
1363,0.6481929115945,9.8161935308229,0.4440632995417,0.1737783938489,7.2687579924679,26718.1325549567991
1364,0.6481929115945,9.8161935308229,0.4440390258453,0.1736465029334,7.2687383559616,26718.1325549567991
1366,0.6481929115945,9.8161935308229,0.4439213926257,0.1735669684424,7.2687114420160,26718.1325549567991
1370,0.6481929115945,9.8161935308229,0.4437569253859,0.1735238376971,7.2686821137924,26718.1325549567991
1371,0.6481929115945,9.8161935308229,0.4436392921662,0.1733772920437,7.2686470277538,26718.1325549567991
1373,0.6481929115945,9.8161935308229,0.4435216589466,0.1733767612286,7.2686297484027,26718.1325549567991
1374,0.6481929115945,9.8161935308229,0.4434040257270,0.1731258055921,7.2685819294393,26718.1325549567991
1375,0.6481929115945,9.8161935308229,0.4432863925074,0.1730697132640,7.2685578742940,26718.1325549567991
1376,0.6481929115945,9.8161935308229,0.4431687592877,0.1730604214474,7.2685395265281,26718.1325549567991
1377,0.6481929115945,9.8161935308229,0.4430511260681,0.1730589267558,7.2685221296311,26718.1325549567991
1378,0.6481929115945,9.8161935308229,0.4430042920479,0.1728011926113,7.2684838448788,26718.1325549567991
1379,0.6481929115945,9.8161935308229,0.4428866588283,0.1726112607612,7.2684434678406,26718.1325549567991
1381,0.6481929115945,9.8161935308229,0.4427690256087,0.1724616641747,7.2684080097369,26718.1325549567991
1382,0.6481929115945,9.8161935308229,0.4427221915884,0.1724394073357,7.2683984417292,26718.1325549567991
1383,0.6481929115945,9.8161935308229,0.4426045583688,0.1723478234156,7.2683700583410,26718.1325549567991
1384,0.6481929115945,9.8161935308229,0.4424869251492,0.1722624099432,7.2683424274463,26718.1325549567991
1385,0.6481929115945,9.8161935308229,0.4423692919296,0.1721695607500,7.2683138897565,26718.1325549567991
1386,0.6481929115945,9.8161935308229,0.4423224579093,0.1721124444380,7.2683000705935,26718.1325549567991
1387,0.6481929115945,9.8161935308229,0.4422336379971,0.1720738885979,7.2682823706259,26718.1325549567991
1388,0.6481929115945,9.8161935308229,0.4421160047774,0.1720059066018,7.2682568655210,26718.1325549567991
1389,0.6481929115945,9.8161935308229,0.4419983715578,0.1719946515784,7.2682382783397,26718.1325549567991
1390,0.6481929115945,9.8161935308229,0.4418807383382,0.1717889540547,7.2681959786583,26718.1325549567991
1391,0.6481929115945,9.8161935308229,0.4417631051186,0.1716814223108,7.2681656504135,26718.1325549567991
1392,0.6481929115945,9.8161935308229,0.4416454718989,0.1716413683385,7.2681435511652,26718.1325549567991
1393,0.6481929115945,9.8161935308229,0.4415278386793,0.1715792959876,7.2681187667488,26718.1325549567991
1394,0.6481929115945,9.8161935308229,0.4414102054597,0.1715094458058,7.2680930338165,26718.1325549567991
1397,0.6481929115945,9.8161935308229,0.4412457382199,0.1715088376520,7.2680688912748,26718.1325549567991
1398,0.6481929115945,9.8161935308229,0.4411989041996,0.1714155990596,7.2680506669557,26718.1325549567991
1399,0.6481929115945,9.8161935308229,0.4410812709800,0.1712618479324,7.2680147022007,26718.1325549567991
1400,0.6481929115945,9.8161935308229,0.4409636377604,0.1710676566625,7.2679738057211,26718.1325549567991
1401,0.6481929115945,9.8161935308229,0.4409168037401,0.1710072114314,7.2679595805923,26718.1325549567991
1402,0.6481929115945,9.8161935308229,0.4407991705205,0.1708160991227,7.2679190595957,26718.1325549567991
1403,0.6481929115945,9.8161935308229,0.4407523365003,0.1707515007086,7.2679043279813,26718.1325549567991
1404,0.6481929115945,9.8161935308229,0.4406347032807,0.1707257030134,7.2678839673034,26718.1325549567991
1405,0.6481929115945,9.8161935308229,0.4405170700611,0.1706396282616,7.2678562557649,25649.4072527585267
1406,0.6481929115945,9.8161935308229,0.4403994368414,0.1704832676445,7.2678199727795,25649.4072527585267
1408,0.6481929115945,9.8161935308229,0.4402818036218,0.1703776796881,7.2677898815820,25649.4072527585267
1409,0.6481929115945,9.8161935308229,0.4401641704022,0.1703129311843,7.2677647708054,25649.4072527585267
1410,0.6481929115945,9.8161935308229,0.4400465371826,0.1701161026084,7.2677235527031,25649.4072527585267
1411,0.6481929115945,9.8161935308229,0.4399289039629,0.1700526400477,7.2676985987489,25649.4072527585267
1413,0.6481929115945,9.8161935308229,0.4398112707433,0.1698575440940,7.2676575919419,25649.4072527585267
1414,0.6481929115945,9.8161935308229,0.4396936375237,0.1697691858185,7.2676296019249,25649.4072527585267
1415,0.6481929115945,9.8161935308229,0.4395760043041,0.1697403738480,7.2676088736525,25649.4072527585267
1417,0.6481929115945,9.8161935308229,0.4394115370642,0.1696922504727,7.2675789365716,25649.4072527585267
1418,0.6481929115945,9.8161935308229,0.4393647030440,0.1695904909403,7.2675596731135,25649.4072527585267
1419,0.6481929115945,9.8161935308229,0.4392470698244,0.1693922942278,7.2675182881652,25649.4072527585267
1420,0.6481929115945,9.8161935308229,0.4392002358041,0.1692776622188,7.2674974548929,25649.4072527585267
1422,0.6481929115945,9.8161935308229,0.4390357685643,0.1692289084691,7.2674674409371,25649.4072527585267
1423,0.6481929115945,9.8161935308229,0.4389181353447,0.1691368011621,7.2674389937211,25649.4072527585267
1425,0.6481929115945,9.8161935308229,0.4388005021250,0.1691106564735,7.2674185907270,25649.4072527585267
1427,0.6481929115945,9.8161935308229,0.4386828689054,0.1689986688502,7.2673877190822,25649.4072527585267
1428,0.6481929115945,9.8161935308229,0.4385652356858,0.1688820329153,7.2673562805702,25649.4072527585267
1429,0.6481929115945,9.8161935308229,0.4384476024662,0.1688139460940,7.2673307626818,25649.4072527585267
1431,0.6481929115945,9.8161935308229,0.4383299692466,0.1687041281971,7.2673001556379,25649.4072527585267
1432,0.6481929115945,9.8161935308229,0.4382123360269,0.1685779244881,7.2672675503242,25649.4072527585267
1433,0.6481929115945,9.8161935308229,0.4380947028073,0.1683762991793,7.2672257472544,25649.4072527585267
1434,0.6481929115945,9.8161935308229,0.4380478687871,0.1683230467806,7.2672123993003,25649.4072527585267
1435,0.6481929115945,9.8161935308229,0.4380010347669,0.1682655371791,7.2671985321752,25649.4072527585267
1436,0.6481929115945,9.8161935308229,0.4378834015472,0.1682475137297,7.2671791195761,25649.4072527585267
1437,0.6481929115945,9.8161935308229,0.4377657683276,0.1680446713142,7.2671371680787,25649.4072527585267
1438,0.6481929115945,9.8161935308229,0.4376481351080,0.1679597956068,7.2671096027651,25649.4072527585267
1439,0.6481929115945,9.8161935308229,0.4375305018884,0.1678739965766,7.2670819248513,25649.4072527585267
1440,0.6481929115945,9.8161935308229,0.4374128686687,0.1678077477108,7.2670566311038,25649.4072527585267
1441,0.6481929115945,9.8161935308229,0.4372952354491,0.1677305113049,7.2670299974124,25649.4072527585267
1442,0.6481929115945,9.8161935308229,0.4372484014289,0.1676651453915,7.2670151722005,25649.4072527585267
1443,0.6481929115945,9.8161935308229,0.4371307682093,0.1674431348155,7.2669708831225,25649.4072527585267
1445,0.6481929115945,9.8161935308229,0.4370006124949,0.1674206784677,7.2669490973658,25649.4072527585267
1448,0.6481929115945,9.8161935308229,0.4368829792753,0.1672911860421,7.2669160909890,25649.4072527585267
1449,0.6481929115945,9.8161935308229,0.4367653460556,0.1670741304110,7.2668724061726,25649.4072527585267
1450,0.6481929115945,9.8161935308229,0.4366477128360,0.1670413025877,7.2668511881620,25649.4072527585267
1451,0.6481929115945,9.8161935308229,0.4365300796164,0.1668270873998,7.2668078497411,25649.4072527585267
1452,0.6481929115945,9.8161935308229,0.4364124463968,0.1667241688669,7.2667780840830,25649.4072527585267
1453,0.6481929115945,9.8161935308229,0.4362948131772,0.1666063348723,7.2667464994662,25649.4072527585267
1454,0.6481929115945,9.8161935308229,0.4361771799575,0.1665542821018,7.2667229369498,25649.4072527585267
1455,0.6481929115945,9.8161935308229,0.4360595467379,0.1665044573248,7.2666996461400,25649.4072527585267
1456,0.6481929115945,9.8161935308229,0.4359419135183,0.1664654330053,7.2666776724591,25649.4072527585267
1457,0.6481929115945,9.8161935308229,0.4358950794981,0.1664065937554,7.2666636431818,25649.4072527585267
1458,0.6481929115945,9.8161935308229,0.4358482454778,0.1663408533221,7.2666487722967,25649.4072527585267
1460,0.6481929115945,9.8161935308229,0.4357306122582,0.1663062926874,7.2666273429677,25649.4072527585267
1462,0.6481929115945,9.8161935308229,0.4356129790386,0.1663168336199,7.2666114138297,25649.4072527585267
1463,0.6481929115945,9.8161935308229,0.4354953458190,0.1662180324783,7.2665821502925,25649.4072527585267
1466,0.6481929115945,9.8161935308229,0.4353777125993,0.1661478929304,7.2665563820716,25649.4072527585267
1467,0.6481929115945,9.8161935308229,0.4352600793797,0.1659387202884,7.2665136585953,25649.4072527585267
1470,0.6481929115945,9.8161935308229,0.4351424461601,0.1658666067464,7.2664876496434,25649.4072527585267
1472,0.6481929115945,9.8161935308229,0.4350248129405,0.1657713288381,7.2664588157688,25649.4072527585267
1473,0.6481929115945,9.8161935308229,0.4349779789203,0.1657177577578,7.2664454289512,25649.4072527585267
1474,0.6481929115945,9.8161935308229,0.4348603457006,0.1656215247747,7.2664164786040,25649.4072527585267
1476,0.6481929115945,9.8161935308229,0.4347427124810,0.1654016663808,7.2663724519873,25649.4072527585267
1477,0.6481929115945,9.8161935308229,0.4346250792614,0.1653192509662,7.2663451867095,25649.4072527585267
1478,0.6481929115945,9.8161935308229,0.4345782452412,0.1652167035168,7.2663258271639,25649.4072527585267
1480,0.6481929115945,9.8161935308229,0.4344606120215,0.1651413053905,7.2662994176529,25649.4072527585267
1481,0.6481929115945,9.8161935308229,0.4344137780013,0.1650834394188,7.2662855070680,25649.4072527585267
1483,0.6481929115945,9.8161935308229,0.4342961447817,0.1649629084488,7.2662535935518,25649.4072527585267
1484,0.6481929115945,9.8161935308229,0.4342673314743,0.1649021657026,7.2662419693182,25649.4072527585267
1487,0.6481929115945,9.8161935308229,0.4341496982547,0.1647946949169,7.2662116485073,25649.4072527585267
1488,0.6481929115945,9.8161935308229,0.4340320650351,0.1647698596855,7.2661914052031,25649.4072527585267
1489,0.6481929115945,9.8161935308229,0.4339144318155,0.1647448703756,7.2661711431088,25649.4072527585267
1490,0.6481929115945,9.8161935308229,0.4337967985958,0.1646218107254,7.2661389212168,25649.4072527585267
1491,0.6481929115945,9.8161935308229,0.4336791653762,0.1644857187603,7.2661051100182,25649.4072527585267
1492,0.6481929115945,9.8161935308229,0.4336323313560,0.1644200440249,7.2660902471451,25649.4072527585267
1493,0.6481929115945,9.8161935308229,0.4335146981364,0.1644271272514,7.2660738963357,25649.4072527585267
1494,0.6481929115945,9.8161935308229,0.4334678641161,0.1643114700624,7.2660529380414,25649.4072527585267
1495,0.6481929115945,9.8161935308229,0.4333502308965,0.1642287107976,7.2660256308306,25649.4072527585267
1497,0.6481929115945,9.8161935308229,0.4332325976769,0.1642024943869,7.2660052190899,25649.4072527585267
1498,0.6481929115945,9.8161935308229,0.4331149644573,0.1641633315610,7.2659832285180,25649.4072527585267
1499,0.6481929115945,9.8161935308229,0.4330969437444,0.1641084368989,7.2659738968695,25649.4072527585267
1501,0.6481929115945,9.8161935308229,0.4329324765045,0.1640534559802,7.2659431235028,25649.4072527585267
1502,0.6481929115945,9.8161935308229,0.4328856424843,0.1639369212881,7.2659220581960,24623.4309626481845
1503,0.6481929115945,9.8161935308229,0.4328388084641,0.1638829946070,7.2659086280124,24623.4309626481845
